index,rooms,m2,bathrooms,floor,condominium_expenses,date,contract,typology,total_floors,availability,price,year_of_build,condition,air_conditioning,energy_efficiency,neighborhood,car_parking,energy_performance_building,housing units,start_end_works,current_building_use,elevator,floor_level,heating_centralized,heating_radiator,heating_gas,air_conditiong_centralized,air_conditioning_heat,renewable_energy_performance_index_KWh/m2
0,3,120,1,4 - 5,,25/10/2022,sale,apartment | entire property | stately property class,5 floors,libero,580000,2021,new / under construction,"autonomous, cold","a4≥ 3,51 kwh/m² year",giambellino,,winter summer,,,,1,2,centralized,On the floor,,autonomous, cold,
0,2,55,1,2,139,21/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,379000,1960,new / under construction,system preparation,,sempione,,,,,,1,2,centralized,,,system preparation,,
0,3,110,2,4,350,02/02/2023,sale,apartment | stately property class,7 floors,libero,595000,1960,to be restructured,,g320 kwh/m² year,città studi,,,,,,1,4,centralized,to radiators,methane powered,,,
0,3,94,2,4,,18/01/2023,sale - download specifications,apartment | entire property | stately property class,5 floors,libero,537000,2023,new / under construction,"centralized, cold",a≥ 175 kwh/m² year,bovisa,,,,,,1,4,centralized,On the floor,powered by heat pump,centralized, cold,
0,4,142,2,1,,18/01/2023,sale - download specifications,apartment | entire property | stately property class,5 floors,libero,664000,2023,new / under construction,"centralized, cold",a≥ 175 kwh/m² year,bovisa,,,,,,1,1,centralized,On the floor,powered by heat pump,centralized, cold,
0,2,56,1,1,150,13/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,250000,1960,very good / refurbished,"autonomous, cold/heat",f165.89 kwh/m² year,giambellino,,,,,,1,1,centralized,On the floor,methane powered,autonomous, cold/hot,
0,1,86,1,3,190,22/02/2023,sale,apartment | entire property | luxury property,3 floors,libero,1014300,2023,new / under construction,autonomous,"a4≥ 3,51 kwh/m² year",vincenzo monti,,,,,,1,3,autonomous,to radiators,powered by heat pump,autonomous,,
0,2,55,1,1,100,23/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,179000,,good / habitable,,g175 kwh/m² year,gorla,,,,,,0,1,autonomous,to radiators,methane powered,,,
0,3,110,2,3,245,21/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,550000,1960,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,buenos aires,,,,,,1,3,centralized,to radiators,methane powered,autonomous, cold/hot,
0,4,155,3,3,600,16/01/2023,sale,apartment | entire property | luxury property,5 floors,,1720000,1900,very good / refurbished,"centralized, cold/heat",e127.32 kwh/m² year,moscova,1 in garage/box,,,,,1,3,centralized,,,centralized, cold/hot,
0,1,109,1,3,190,22/02/2023,sale,apartment | entire property | luxury property,3 floors,libero,1293750,2023,new / under construction,autonomous,"a4≥ 3,51 kwh/m² year",vincenzo monti,,,,,,1,3,autonomous,to radiators,powered by heat pump,autonomous,,
0,3,103,,,290,22/02/2023,sale,apartment | entire property | stately property class,3 floors,libero,447000,1970,good / habitable,,f≥ 175 kwh/m² year,san siro,1 all'esterno,,,,,1,2,autonomous,to radiators,methane powered,,,
0,3,190,2,T,50,08/02/2023,sale,lofts | entire property | luxury property,1 floor,libero,950000,,very good / refurbished,,,tre castelli - faenza,1 all'esterno,,,,,0,0,autonomous,to radiators,methane powered,,,
0,2,50,1,1,130,13/01/2023,sale,apartment | entire property | stately property class,8 floors,libero,185000,2003,good / habitable,"autonomous, cold/heat",f253.67 kwh/m² year,quarto oggiaro,1 in garage/box,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,97,1,R,495,22/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,495000,1970,good / habitable,"autonomous, cold/heat",g258.48 kwh/m² year,washington,,winter summer,,,,1,0,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,75,1,1,250,19/02/2023,sale,apartment | entire property | medium property class,6 floors,,380000,1965,good / habitable,"autonomous, cold/heat",g216.51 kwh/m² year,giambellino,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,5+,272,3,4 - 5,380,09/02/2023,sale,attic | entire property,5 floors,libero,2020000,1900,,"centralized, cold/heat",d≥ 175 kwh/m² year,sempione,1 all'esterno,,,,,1,2,centralized,by air,methane powered,centralized, cold/hot,
0,5+,260,3+,4 - 5,4.000,08/02/2023,sale,attic | entire property,5 floors,libero,1960000,1930,,"centralized, cold/heat",d≥ 175 kwh/m² year,sempione,1 all'esterno,,,,,1,2,centralized,by air,methane powered,centralized, cold/hot,
0,2,57,1,1,70,13/02/2023,sale,apartment | entire property | stately property class,2 floors,libero,395000,1920,new / under construction,"autonomous, cold/heat","d≥ 3,51 kwh/m² year",paolo sarpi,,,,,,0,1,autonomous,by air,powered by heat pump,autonomous, cold/hot,
0,3,120,2,T,50,22/02/2023,sale,apartment | entire property | stately property class,1 floor,libero,490000,1900,new / under construction,"autonomous, cold/heat","c≥ 3,51 kwh/m² year",villa san giovanni,,,,,,0,0,autonomous,to radiators,gas powered,autonomous, cold/hot,
0,3,107,1,3,250,15/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,719000,1950,very good / refurbished,,"g≥ 3,51 kwh/m² year",corso genova,1 all'esterno,,,,,1,3,centralized,to radiators,gas powered,,,
0,2,63,1,T,100,15/02/2023,sale,apartment | entire property | luxury property,3 floors,,441551,1900,new / under construction,centralized,"b≥ 3,51 kwh/m² year",vercelli - wagner,,,,,,1,0,centralized,On the floor,gas powered,centralized,,
0,2,60,1,2,90,15/02/2023,sale,apartment | entire property | stately property class,2 floors,libero,411000,1920,new / under construction,"autonomous, cold/heat","d≥ 3,51 kwh/m² year",paolo sarpi,,,,,,0,2,autonomous,by air,powered by heat pump,autonomous, cold/hot,
0,5,176,3,T,,10/02/2023,sale - download specifications,apartment | entire property | luxury property,2 floors,libero,1583000,2023,new / under construction,"autonomous, cold/heat",a40.4 kwh/m² year,paolo sarpi,2 in garage/box,winter summer,,,,1,0,autonomous,On the floor,,autonomous, cold/hot,
0,2,55,1,2,150,21/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,185000,1950,to be restructured,,g≥ 175 kwh/m² year,molise - cuoco,,,,,,1,2,centralized,to radiators,methane powered,,,
0,3,101,2,2,330,07/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,339000,2002,good / habitable,"autonomous, cold/heat",,quarto oggiaro,2 in garage/box,,,,,1,2,centralized,to radiators,powered by district heating,autonomous, cold/hot,
0,3,85,1,R,150,23/02/2023,sale,apartment | medium property class,5 floors,libero,530000,1900,good / habitable,"autonomous, cold",e175 kwh/m² year,frua,,,,,,1,0,autonomous,to radiators,,autonomous, cold,
0,3,66,1,,20,20/02/2023,sale,apartment | entire property | stately property class,3 floors,libero,290000,1900,very good / refurbished,system preparation,f≥ 175 kwh/m² year,bovisa,,,,,,0,2,autonomous,to radiators,methane powered,system preparation,,
0,3,99,2,2,,20/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,405000,,new / under construction,,"a4≥ 3,51 kwh/m² year",ponte nuovo,,,,,,1,2,autonomous,On the floor,,,,
0,5+,162,2,,290,23/02/2023,sale,apartment | entire property | stately property class,10 floors,libero,750000,2015,new / under construction,"autonomous, cold/heat",a≥ 175 kwh/m² year,bovisa,,,,,,1,2,autonomous,On the floor,,autonomous, cold/hot,
0,3,83,1,,190,20/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,254000,1960,very good / refurbished,"autonomous, cold",f175 kwh/m² year,cascina merlata - musocco,,,,,,1,2,centralized,,,autonomous, cold,
0,5+,180,3,1,500,25/01/2023,sale,apartment | entire property | stately property class,4 floors,,1550000,1920,good / habitable,,,paolo sarpi,,,,,,1,1,centralized,,,,,
0,3,80,1,1,192,22/02/2023,sale,apartment | entire property | medium property class,1 floor,libero,425000,,very good / refurbished,"autonomous, cold",g179 kwh/m² year,barona,,,,,,1,1,autonomous,to radiators,methane powered,autonomous, cold,
0,3,83,1,1,80,11/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,389000,1920,,system preparation,g≥ 175 kwh/m² year,farini,,,,,,1,1,,,,system preparation,,
0,5,180,3,2,500,31/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,830000,1950,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,vigentino - fatima,,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,80,1,1,,06/02/2023,sale - download specifications,apartment | entire property | stately property class,7 floors,libero,299000,2024,new / under construction,"autonomous, cold","a3≥ 3,51 kwh/m² year",giambellino,,winter summer,,,,1,1,centralized,On the floor,photovoltaic powered,autonomous, cold,
0,2,62,1,4,100,14/02/2023,sale,attic | entire property | stately property class,4 floors,libero,580000,1920,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,montenero,,,,,,1,4,autonomous,to radiators,gas powered,autonomous, cold/hot,
0,3,99,2,5,92,03/02/2023,sale - download specifications,apartment | entire property | stately property class,5 floors,libero,435600,2014,new / under construction,system preparation,,rovereto,1 in garage/box,,,,,1,5,centralized,to radiators,methane powered,system preparation,,
0,5,223,3,7,450,31/01/2023,sale,apartment | entire property | stately property class,8 floors,libero,1340000,1970,to be restructured,,g≥ 175 kwh/m² year,sempione,,,,,,1,7,centralized,On the floor,,,,
0,5,183,2,,800,22/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,1480000,1940,good / habitable,,,repubblica,,,,,,1,2,centralized,to radiators,methane powered,,,
0,3,65,1,1,,23/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,550000,,new / under construction,"autonomous, cold/heat",g175 kwh/m² year,quadronno - crocetta,,,,,,1,1,autonomous,,,autonomous, cold/hot,
0,4,120,2,2,250,23/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,1090000,1960,new / under construction,,g≥ 175 kwh/m² year,duomo,1 in garage/box,,,,,1,2,centralized,to radiators,,,,
0,4,160,2,6,333,17/02/2023,sale,attic | entire property | stately property class,6 floors,libero,890000,,very good / refurbished,"autonomous, cold",g250 kwh/m² year,cadore,1 in garage/box,,,,,1,6,autonomous,to radiators,LPG powered,autonomous, cold,
0,2,62,1,4,100,14/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,580000,1920,very good / refurbished,"autonomous, cold",f≥ 175 kwh/m² year,porta romana - medaglie d'oro,,,,,,1,4,autonomous,to radiators,gas powered,autonomous, cold,
0,3,95,1,2,200,18/01/2023,sale,apartment | entire property | medium property class,6 floors,libero,369000,1980,,"autonomous, cold",e139.77 kwh/m² year,dergano,,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold,
0,5+,200,3,4,290,21/02/2023,sale,attic | entire property | stately property class,4 floors,libero,1250000,2020,new / under construction,"autonomous, cold/heat",g≥ 175 kwh/m² year,certosa,1 in garage/box,,,,,1,4,autonomous,On the floor,,autonomous, cold/hot,
0,5,216,3,1,683,23/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,,1960,good / habitable,system preparation,"c≥ 3,51 kwh/m² year",san siro,"1 in garage/box, 1 all'esterno",,,,,1,1,centralized,to radiators,,system preparation,,9916
0,3,110,2,4,150,13/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,570000,1991,very good / refurbished,system preparation,d127.05 kwh/m² year,bovisa,1 in garage/box,,,,,1,4,autonomous,to radiators,gas powered,system preparation,,
0,2,80,1,1,130,24/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,215000,1955,good / habitable,"autonomous, cold",f152.5 kwh/m² year,cimiano,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold,
0,5,150,3,1,450,23/02/2023,sale,apartment | entire property | stately property class,6 floors,,1290000,1987,good / habitable,,,arena,,,,,,1,1,centralized,to radiators,gas powered,,,
0,4,428,2,10,,22/02/2023,sale,attic | entire property | luxury property,10 floors,,4980000,2024,new / under construction,"centralized, cold","a4≥ 3,51 kwh/m² year",navigli - darsena,,,,,,1,1,centralized,On the floor,powered by heat pump,centralized, cold,
0,3,100,1,5,,22/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,420000,1960,good / habitable,"autonomous, cold/heat",d132.94 kwh/m² year,san siro,,,,,,1,5,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,90,1,3,133,13/02/2023,sale,apartment | entire property | stately property class,5 floors,,695000,1900,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,montenero,,,,,,1,3,autonomous,to radiators,gas powered,autonomous, cold/hot,
0,3,100,1,2,320,22/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,600000,,good / habitable,autonomous,g≥ 175 kwh/m² year,monte rosa - lotto,,,,,,1,2,centralized,to radiators,,autonomous,,
0,4,95,1,R,200,05/01/2023,sale,apartment | entire property | stately property class,4 floors,,495000,1920,good / habitable,"centralized, cold/heat",g≥ 175 kwh/m² year,cadore,,,,,,1,0,centralized,to radiators,methane powered,centralized, cold/hot,
0,2,55,1,1,275,24/01/2023,sale,apartment | entire property | stately property class,8 floors,,460000,1960,very good / refurbished,"centralized, cold/heat",g≥ 175 kwh/m² year,paolo sarpi,,,,,,1,1,centralized,to radiators,gas powered,centralized, cold/hot,
0,4,217,3,1,500,23/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,,1940,very good / refurbished,"autonomous, cold/heat",d≥ 175 kwh/m² year,borgogna - largo augusto,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,102,2,5,210,21/02/2023,sale,apartment | entire property | stately property class,7 floors,,550000,1970,very good / refurbished,"autonomous, cold",d102.97 kwh/m² year,tre castelli - faenza,,winter summer,,,,1,5,centralized,to radiators,,autonomous, cold,
0,3,118,1,5,175,09/02/2023,sale,apartment | entire property | luxury property,6 floors,libero,866000,1850,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,duomo,,,,,,1,5,autonomous,by air,gas powered,autonomous, cold/hot,
0,2,79,1,1,,06/02/2023,sale - download specifications,apartment | entire property | stately property class,7 floors,libero,299000,2024,new / under construction,"centralized, cold","a3≥ 3,51 kwh/m² year",giambellino,,winter summer,,,,1,1,centralized,On the floor,photovoltaic powered,centralized, cold,
0,2,85,1,T,150,16/02/2023,sale,apartment,4 floors,libero,270000,1960,very good / refurbished,,e≥ 175 kwh/m² year,gorla,,,,,,0,0,centralized,to radiators,gas powered,,,
0,3,133,2,1,,23/02/2023,sale - download specifications,apartment | entire property | stately property class,5 floors,libero,855000,2024,new / under construction,"centralized, cold","a4≥ 3,51 kwh/m² year",corso san gottardo,,winter summer,,,,1,1,centralized,On the floor,methane powered,centralized, cold,
